Date,Open,Close,Returns,Range,MA_12,MA_21,HMM,MA_Signal,HMM_Signal,Main_Signal,lrets_bench,bench_prod,bench_prod_exp,lrets_strat,lrets_prod,strat_prod_exp
2019-11-15,285.2396384480463,285.9458312988281,0.007236398254415244,0.4490219746165849,282.4607976277669,279.73392304920014,0,1.0,1,1.0,0.00721034115541689,0.1845627948083202,0.20269250175881703,0.0016385244236230376,0.15050464825276122,0.16242070831584488
2019-11-18,285.7073936717571,286.1567687988281,0.0007376834243111308,0.1463879674159898,283.12494405110675,280.3475123814174,0,1.0,1,1.0,0.0007374114696299675,0.18530020627795016,0.20357970808190773,0.003684488294295399,0.15418913654705663,0.1667115337024787
2019-11-19,286.7620209070994,286.0741882324219,-0.00028858505340578766,0.34815316188723955,283.5674463907878,280.8689531598772,0,1.0,1,1.0,-0.00028862670208529593,0.18501157957586487,0.2032323729675729,-0.004487532582121681,0.14970160396493495,0.1614876077166787
2019-11-20,285.4780500801348,285.01031494140625,-0.0037188720086528404,1.5587451883663448,283.8272883097331,281.3825305757068,0,1.0,1,1.0,-0.003725804205132339,0.18128577537073254,0.19875770577583896,-0.0012537402177691163,0.14844786374716584,0.16003231645965932
2019-11-21,285.1203590401337,284.5517272949219,-0.0016090212264024961,0.48571381418628334,284.0749053955078,281.8362790062314,0,1.0,1,1.0,-0.001610317091291957,0.1796754582794406,0.19682887918193193,0.000643170791818032,0.14909103453898387,0.16077865534913038
2019-11-22,285.3037991125457,285.1845703125,0.002223999915917707,0.2747685811459064,284.3699035644531,282.29876418340774,0,1.0,1,1.0,0.00222153048876413,0.18189698876820473,0.1994906265086005,0.0028569656040651507,0.15194800014304902,0.16409970184025857
2019-11-25,286.1200677237765,287.39483642578125,0.007750300483856165,0.27476870200473513,284.7665506998698,282.81278337751115,0,1.0,1,1.0,0.007720421188108956,0.18961740995631368,0.2087870392916109,0.0045731763427815045,0.15652117648583053,0.16943552659169048
2019-11-26,287.43154176403993,288.0459899902344,0.0022657107293619916,0.11887568272635463,285.1593831380208,283.28356497628346,0,1.0,1,1.0,0.0022631478771984936,0.19188055783351218,0.21152580105604768,0.0038212326683806346,0.16034240915421116,0.17391276065802797
2019-11-27,288.5319857485634,289.32989501953125,0.004457291800314289,0.0180067316607051,285.7042922973633,283.81941877092635,0,1.0,1,1.0,0.004447387495230337,0.1963279453287425,0.216925925074964,0.0007944337635648515,0.16113684291777602,0.17484572713153956
2019-11-29,288.7612963739017,288.25689697265625,-0.0037085626661654825,-0.01868539526873292,286.11010996500653,284.26355997721356,0,1.0,1,1.0,-0.003715456433947637,0.19261248889479488,0.2124128790217421,-0.00085786026454006,0.16027898265323595,0.1738383058403985
2019-12-02,288.51368575464636,285.8082275390625,-0.008494747079116793,2.200705545276662,286.3042271931966,284.62647501627606,3,1.0,0,1.0,-0.008531033082832637,0.18408145581196222,0.2021137382589886,-0.01906213324015498,0.14121684941308096,0.15167436081792873
2019-12-03,283.06608582756957,283.8914794921875,-0.0067064131196609145,1.3019557874436032,286.3042271931966,284.77539498465404,0,1.0,1,0.0,-0.00672900215905869,0.17735245365290353,0.19405186691340393,0.0,0.14121684941308096,0.15167436081792873
2019-12-04,284.9461731829262,285.6431579589844,0.006170239663163546,0.6507872971715756,286.2790044148763,284.95401146298366,0,1.0,1,1.0,0.00615128167798782,0.18350373533089134,0.20141945310250753,0.004912384682599735,0.1461292340956807,0.15734574691752834
2019-12-05,286.349382128705,286.1567687988281,0.0017980855677190988,0.5315866391821942,286.2790044148763,285.1719374883743,0,1.0,1,1.0,0.0017964709470590138,0.18530020627795035,0.20357970808190795,0.006034929873497121,0.15216416396917784,0.1643513652850903
2019-12-06,288.0827055511341,288.7705383300781,0.009134047544014257,0.10054364150545325,286.50370025634766,285.5112682524182,0,1.0,1,1.0,0.009092584424562969,0.1943927907025133,0.21457326235853902,0.0010178060801483157,0.15318197004932615,0.16553705248156803
2019-12-09,288.37606714771283,287.86248779296875,-0.0031445400987251126,0.26561626275355366,286.7413813273112,285.76019287109375,0,1.0,1,1.0,-0.00314949455398978,0.19124329614852353,0.21075398803221312,-0.001973336324287352,0.15120863372503882,0.16323932372004135
2019-12-10,287.8075652865232,287.5415954589844,-0.0011147417520241953,0.5957629892616296,286.9905370076497,285.9606497628348,0,1.0,1,1.0,-0.001115363538741743,0.19012793260978178,0.20940431001032378,0.0006689641732173031,0.1518775978982561,0.16401774949293468
2019-12-11,288.0001626496662,288.35784912109375,0.00283873246514621,0.1555679993974195,287.2549769083659,286.2257385253906,0,1.0,1,1.0,0.0028347108731599925,0.19296264348294176,0.21283748528863788,0.0012725857203865047,0.1531501836186426,0.16550000480765004
2019-12-12,288.36690084752644,290.8431091308594,0.00861866606836137,2.5033390538422395,287.5423329671224,286.5807872953869,1,1.0,0,1.0,0.008581737398181593,0.20154438088112336,0.22329052656953174,0.007730344540974698,0.16088052815961731,0.1745446354218887
2019-12-13,290.60471473751363,291.0174255371094,0.0005993485861532921,1.4303645052011689,287.7899525960286,286.9397684733073,1,1.0,0,0.0,0.0005991690485229316,0.20214354992964628,0.22402370401708604,0.0,0.16088052815961731,0.1745446354218887
2019-12-16,292.759964374254,293.0167541503906,0.006870133668426259,1.6596143931261054,288.0971908569336,287.3743053617932,1,1.0,0,0.0,0.006846641833438437,0.20899019176308473,0.23243291047700554,0.0,0.16088052815961731,0.1745446354218887
2019-12-17,293.4018962549046,293.0809020996094,0.00021892246197574572,-0.2938352487353768,288.4991912841797,287.7140706380208,0,1.0,1,0.0,0.00021889850195042833,0.20920909026503515,0.2327027177239871,0.0,0.16088052815961731,0.1745446354218887
2019-12-18,293.4752617016756,293.0992431640625,6.258021017990778e-05,-0.3396795416519467,289.1067759195964,288.04466465541293,0,1.0,1,1.0,6.25782521202448e-05,0.2092716685171554,0.23277986051915156,-0.0006253240012003046,0.16025520415841701,0.17381039406417598
2019-12-19,293.2918019436482,294.3006286621094,0.004098903446756452,0.33900091176644764,289.97420501708984,288.43639991396947,0,1.0,1,1.0,0.004090525826924208,0.2133621943440796,0.2378329061385256,0.0069659678816889736,0.16722117204010598,0.1820156652162337
2019-12-20,295.3419957175258,295.5908508300781,0.00438402790314818,1.3777644744903341,290.80317942301434,288.9402349562872,0,1.0,1,1.0,0.004374446047361864,0.21773664039144147,0.24325960013847192,0.0035204564719499404,0.1707416285120559,0.18618423324062938
2019-12-23,296.38356668467884,296.0425720214844,0.0015281974734255854,-0.4562479525289973,291.62699635823566,289.4874180385045,0,1.0,1,1.0,0.001527030967949284,0.21926367135939076,0.24515954631821546,-0.0003732303949658499,0.17036839811709006,0.18574159583875938
2019-12-24,296.27296796970865,296.0517883300781,3.1131700183539834e-05,-0.42860051389442333,292.23376719156903,290.0049046107701,0,1.0,1,1.0,3.1131215602218876e-05,0.21929480257499298,0.2451983102518922,0.0005597385076607903,0.17092813662475084,0.18640548685543545
2019-12-26,296.4388497795476,297.62774658203125,0.005323251924409966,0.20731906374146547,293.0475387573242,290.49218604678197,0,1.0,1,1.0,0.005309133500672044,0.22460393607566503,0.25182681455321254,0.006476662729102205,0.17740479935385306,0.19411437203127035
2019-12-27,298.36501505771406,297.5539855957031,-0.0002478296703690708,0.40085117264459313,293.8819046020508,290.94494774228053,0,1.0,1,1.0,-0.0002478603852166336,0.2243560756904484,0.25151657472640276,-0.0024431144193217498,0.17496168493453132,0.19120057480996921
2019-12-30,297.63696490425195,295.91351318359375,-0.005513192534877809,1.3501460960307554,294.5115432739258,291.2584533691406,0,1.0,1,1.0,-0.005528446271198484,0.21882762941924994,0.24461672288934544,-0.007521747058829653,0.16743993787570166,0.18227427814772734
2019-12-31,295.4066135238319,296.6323547363281,0.002429228543842754,0.8248162182595138,294.99398040771484,291.65728469122024,0,1.0,1,1.0,0.0024262827379097065,0.22125391215715964,0.24764018135873211,0.009346995159332945,0.1767869330350346,0.1933767968648663
2020-01-02,298.18072230420165,299.4064636230469,0.009352010468260064,1.175036217853119,295.6930669148763,292.30481974283856,1,1.0,0,1.0,0.009308551162829795,0.23056246331998945,0.25930812539542103,-0.00738303882101919,0.16940389421401542,0.18459849479286095
2020-01-03,295.9873492980299,297.1393737792969,-0.0075719468989295935,1.3409216211018133,296.03661855061847,292.9356718517485,1,1.0,0,0.0,-0.007600759626627119,0.22296170369336232,0.24977271114053612,-0.0,0.16940389421401542,0.18459849479286095
2020-01-06,295.3697648449921,298.27288818359375,0.0038147566573887293,2.105880712637486,296.4692840576172,293.5370875767299,1,1.0,0,0.0,0.003807498925010741,0.22676920261837308,0.2545402899105824,0.0,0.16940389421401542,0.18459849479286095
2020-01-07,297.7014839906997,297.4342346191406,-0.002811698943072982,0.1981220773569703,296.83053334554035,294.07410975864957,1,1.0,0,0.0,-0.0028156591936430823,0.22395354342473,0.2510129003033983,-0.0,0.16940389421401542,0.18459849479286095
2020-01-08,297.6276942107322,299.01934814453125,0.0053292907839621595,1.8662220914631007,297.2237599690755,294.56214832124255,1,1.0,0,0.0,0.005315140366029374,0.22926868379075938,0.25767991182360306,0.0,0.16940389421401542,0.18459849479286095
2020-01-09,300.5953820541723,301.0469665527344,0.0067808936805757725,0.11517970652636222,297.6784362792969,295.18998064313615,0,1.0,1,0.0,0.006758006824991719,0.2360266906157511,0.26620810558987484,0.0,0.16940389421401542,0.18459849479286095
2020-01-10,301.6368078824737,300.1806335449219,-0.0028777337228566013,1.0828406259396388,298.0232747395833,295.7918395996094,0,1.0,1,1.0,-0.0028818823595725745,0.23314480825617853,0.26256429582426444,-0.0027538038786057532,0.16665009033540967,0.18134083040641147
2020-01-13,300.80730194354135,302.2450256347656,0.006877166143147706,0.8800829035482138,298.5393778483073,296.453133719308,0,1.0,1,1.0,0.006853626299386208,0.23999843455556474,0.2712471602530542,0.0033034019790513136,0.169953492314461,0.18524972681693885
2020-01-14,301.80263246337364,301.7842102050781,-0.0015246418984720123,0.6404810070261533,298.88574981689453,296.97413853236606,0,1.0,1,1.0,-0.0015258053476439075,0.23847262920792084,0.26930896356921874,-0.0003664396796942163,0.16958705263476678,0.1848154838534719
2020-01-15,301.6920602636609,302.4662170410156,0.002259915571706239,0.6220307177774771,299.2951024373372,297.51931908017116,0,1.0,1,1.0,0.0022573658032955897,0.24072999501121642,0.27217749466129515,0.007153304477423895,0.1767403571121907,0.1933212155336379
2020-01-16,303.8578926228846,304.9822692871094,0.008318457084919961,0.35478148783153074,300.0508321126302,298.089105515253,0,1.0,1,1.0,0.008284049401652423,0.24901404441286884,0.2827600485550361,0.006047838265926058,0.18278819537811675,0.20056009697226007
2020-01-17,305.7011442388404,305.9315490722656,0.0031125736829724637,0.22574133856267053,300.8257649739583,298.7010410853795,0,1.0,1,1.0,0.003107739653757074,0.2521217840666259,0.286752733723737,-0.002414837065195845,0.1803733583129209,0.19766443763100372
2020-01-21,304.96381640645586,305.33245849609375,-0.0019582503929019834,0.2533887298865807,301.3195978800456,299.2835751488095,0,1.0,1,1.0,-0.00196017027201476,0.2501616137946111,0.2842329496773548,0.004041249237101177,0.18441460755002206,0.20251429125899456
2020-01-22,306.198744842947,305.3692932128906,0.00012063806441764413,0.6404810018751732,302.0054244995117,299.81065441313245,0,1.0,1,1.0,0.00012063078823153503,0.25028224458284265,0.2843878770546653,-0.0048575301604498545,0.17955707738957222,0.1966872059000644
2020-01-23,304.71498183408573,305.71954345703125,0.0011469727046080624,1.5436781694764932,302.62597910563153,300.29297310965404,1,1.0,0,1.0,0.0011463154339485006,0.25142856001679115,0.2858610348917765,0.005459384128655438,0.18501646151822765,0.2032382470930052
2020-01-24,306.3830872406276,303.000732421875,-0.008893154177885831,3.764783610371751,303.08985392252606,300.6243140811012,1,1.0,0,0.0,-0.00893293429627156,0.24249562572051958,0.27442567445714805,-0.0,0.18501646151822765,0.2032382470930052
2020-01-27,297.7106976435567,298.14385986328125,-0.016029243625165224,1.2671757268861938,303.0168965657552,300.7239365350632,1,1.0,0,0.0,-0.01615910150277123,0.22633652421774836,0.2539975948391089,0.0,0.18501646151822765,0.2032382470930052
2020-01-28,299.58157882537694,301.2681579589844,0.01047916296896334,2.916882174277191,303.0353291829427,300.8972894577753,1,1.0,0,0.0,0.010424637133310271,0.23676116135105862,0.26713843999811604,0.0,0.18501646151822765,0.2032382470930052
2020-01-29,302.64134605516574,301.019287109375,-0.0008260775094700579,1.0552211358331647,303.10521697998047,301.0623038155692,1,1.0,0,0.0,-0.000826418899518593,0.23593474245154003,0.26609168543144857,-0.0,0.18501646151822765,0.2032382470930052
2020-01-30,298.9363724725857,301.99615478515625,0.0032451996188080923,3.027471164912754,303.084477742513,301.3519534156436,1,1.0,0,0.0,0.00323994532294891,0.23917468777448894,0.2702004056863867,0.0,0.18501646151822765,0.2032382470930052
2020-01-31,301.3695586291193,296.51263427734375,-0.018157583866303062,4.935231478094977,302.64517974853516,301.34625244140625,1,1.0,0,0.0,-0.018324455873683445,0.2208502319008055,0.24713663529312413,-0.0,0.18501646151822765,0.2032382470930052
2020-02-03,298.00551241351656,298.71514892578125,0.00742806340716462,1.7095621385817026,302.3325907389323,301.3133326939174,1,1.0,0,0.0,0.007400611204822075,0.22825084310562757,0.2564004452974793,0.0,0.18501646151822765,0.2032382470930052
2020-02-04,302.35567223385743,303.26806640625,0.015241669184979934,1.110516223864522,302.18974049886066,301.6051751999628,1,1.0,0,0.0,0.015126681872179257,0.24337752497780682,0.27555008524856484,0.0,0.18501646151822765,0.2032382470930052
2020-02-05,306.22642013305193,306.7701721191406,0.011547888158456088,1.2303028496799584,302.2596257527669,302.00980776832216,1,1.0,0,0.0,0.011481720210824173,0.254859245188631,0.2902799949735244,0.0,0.18501646151822765,0.2032382470930052
2020-02-06,307.7378480746125,307.8023681640625,0.003364721015056915,0.28106409514822417,302.46545155843097,302.50352841331846,1,0.0,0,0.0,0.0033590730070704113,0.2582183181957014,0.2946214271879195,-0.0,0.18501646151822765,0.2032382470930052
2020-02-07,306.7332951302192,306.1618957519531,-0.005329628949556908,1.2026551638564342,302.53150177001953,302.8436497279576,1,0.0,0,0.0,-0.005343882087106243,0.25287443610859517,0.28772157535086196,-0.0,0.18501646151822765,0.2032382470930052
2020-02-10,305.26800077954647,308.44757080078125,0.0074655764827114,2.2809627794772496,302.7588373819987,303.19605945405505,1,0.0,0,0.0,0.0074378469921693065,0.2603122831007645,0.29733515926008147,0.0,0.18501646151822765,0.2032382470930052
2020-02-11,309.81150730195765,308.9820556640625,0.001732822410932311,1.1565855087616228,303.25728098551434,303.6151747930618,0,0.0,1,0.0,0.0017313228062941534,0.26204360590705866,0.2995832106985379,0.0,0.18501646151822765,0.2032382470930052
2020-02-12,310.42893728629844,310.97271728515625,0.006442644757526317,0.12437638431464393,304.3263524373372,304.03077915736606,0,1.0,1,0.0,0.006421979633004249,0.2684655855400629,0.3079559636579139,-0.0,0.18501646151822765,0.2032382470930052
2020-02-13,309.5349760106042,310.64093017578125,-0.0010669331775197133,1.3593426351670246,305.107416788737,304.45252772739957,0,1.0,1,1.0,-0.0010675027558931102,0.26739808278416977,0.30656046204555265,0.004901094941675118,0.18991755645990277,0.20914990694904345
2020-02-14,311.0557600250274,311.1387023925781,0.0016024038317010714,0.4100764995445161,305.9507013956706,304.8655032203311,0,1.0,1,1.0,0.0016011213525313807,0.26899920413670114,0.3086540995362834,-0.0029674181601574007,0.18695013829974538,0.20556717192230267
2020-02-18,310.1340956719919,310.33685302734375,-0.0025771444023785506,1.2672035531850838,306.64575958251953,305.1204833984375,0,1.0,1,1.0,-0.002580470955581678,0.26641873318111947,0.30528150894901374,0.0037967317864004467,0.19074687008614583,0.2101530873611437
2020-02-19,311.31382980093747,311.8207092285156,0.004781437288858381,0.4745685622609699,307.9214324951172,305.4009195963542,0,1.0,1,1.0,0.004770042525380154,0.27118877570649963,0.31152263062836005,-0.00014798790757749596,0.19059888217856832,0.20997401258867399
2020-02-20,311.26776252744907,310.5397033691406,-0.004108148758125707,3.571252993891278,308.9068120320638,305.64888363792784,1,1.0,0,1.0,-0.004116610383597023,0.2670721653229026,0.30613470056209025,-0.006744026347781451,0.18385485583078687,0.20184137016899606
2020-02-21,309.17562717324165,307.34161376953125,-0.010298488614860934,1.9768404591785043,309.2462743123372,305.7428036644345,1,1.0,0,0.0,-0.010351884966240094,0.2567202803566625,0.2926834872188768,-0.0,0.18385485583078687,0.20184137016899606
2020-02-24,297.81209612282277,297.1485290527344,-0.03316532568362329,10.354357365694511,308.44447072347003,305.3346601213728,2,1.0,0,0.0,-0.033727765760386906,0.2229925145962756,0.24981121835942077,0.0,0.18385485583078687,0.20184137016899606
2020-02-25,298.5492826940522,288.1441955566406,-0.030302467001261046,10.907302590529127,306.80628967285156,304.627205984933,2,1.0,0,0.0,-0.030771077761972868,0.1922214368343027,0.21193885515727873,-0.0,0.18385485583078687,0.20184137016899606
2020-02-26,289.55431381198633,287.0843811035156,-0.0036780697632227133,5.829173528704416,305.21649678548175,304.1005641392299,2,1.0,0,0.0,-0.0036848504935866866,0.18853658634071602,0.2074812594992499,-0.0,0.18385485583078687,0.20184137016899606
2020-02-27,281.51786721889664,274.1910095214844,-0.04491143521103713,11.9487419255355,302.36178334554035,302.8111761183966,2,0.0,0,0.0,-0.04595120480239519,0.14258538153832084,0.1532515431447079,-0.0,0.18385485583078687,0.20184137016899606
2020-02-28,266.0715305715117,273.0389709472656,-0.004201591351333023,10.382005152717056,299.3665262858073,301.47878011067706,2,0.0,0,0.0,-0.004210442838530061,0.13837493869979078,0.14840605143511953,0.0,0.18385485583078687,0.20184137016899606
2020-03-02,274.83603019593295,284.8632507324219,0.04330619817432568,12.547812328819361,297.1907374064128,300.66292753673736,2,0.0,0,0.0,0.042394707406110684,0.18076964610590146,0.19813915148316363,0.0,0.18385485583078687,0.20184137016899606
2020-03-03,285.241142492212,276.7069396972656,-0.028632373653622478,13.99473426363653,294.36290486653644,299.7197992234003,2,0.0,0,0.0,-0.029050276425948242,0.15171936967995323,0.16383358360886358,-0.0,0.18385485583078687,0.20184137016899606
2020-03-04,282.1260343052049,288.3377380371094,0.04203291161605338,8.004236604605921,292.46282450358075,299.2256368001302,2,0.0,0,0.0,0.04117352787657527,0.1928928975565285,0.2127528977644897,-0.0,0.18385485583078687,0.20184137016899606
2020-03-05,281.07545879648234,278.7529602050781,-0.033241496230360545,6.7968912518564935,289.8308334350586,298.0582507905506,2,0.0,0,0.0,-0.03380655228863899,0.1590863452678895,0.17243917688509258,-0.0,0.18385485583078687,0.20184137016899606
2020-03-06,270.17262989089846,274.1448059082031,-0.01653131967992305,6.879831948340836,286.69117482503253,296.5046619233631,2,0.0,0,0.0,-0.016669486784566954,0.14241685848332256,0.1530572100467391,-0.0,0.18385485583078687,0.20184137016899606
2020-03-09,253.721783277433,252.7356719970703,-0.07809425329145803,8.89818233009538,281.87417221069336,293.8824382963635,2,0.0,0,0.0,-0.08131228764832181,0.061104570835000746,0.06301006822580724,0.0,0.18385485583078687,0.20184137016899606
2020-03-10,262.32975639694826,265.8134765625,0.05174498899221991,12.842713098184618,278.4134941101074,291.9610850016276,2,0.0,0,0.0,0.05045067902952723,0.11155524986452797,0.1180155125047706,-0.0,0.18385485583078687,0.20184137016899606
2020-03-11,258.69854450767895,252.85545349121094,-0.04874855571230707,9.193107040395859,274.72240447998047,289.31384132021947,2,0.0,0,0.0,-0.04997685150232924,0.06157839836219873,0.0635138710062082,-0.0,0.18385485583078687,0.20184137016899606
2020-03-12,235.9345395429325,228.6629638671875,-0.09567715186678527,16.492344346012203,269.76563517252606,285.48912266322543,2,0.0,0,0.0,-0.1005688494560078,-0.038990451093809074,-0.03824010714248549,0.0,0.18385485583078687,0.20184137016899606
2020-03-13,242.46884184873323,248.21054077148438,0.08548641447528227,20.160387374062736,266.5261484781901,282.5004475911458,2,0.0,0,0.0,0.08202819480444261,0.043037743710633534,0.04397729768403513,-0.0,0.18385485583078687,0.20184137016899606
2020-03-16,222.27615644541797,221.0504150390625,-0.10942374021668533,17.008436588890447,262.09776560465497,278.23423258463544,2,0.0,0,0.0,-0.11588654287996697,-0.07284879916933343,-0.07025860292985997,0.0,0.18385485583078687,0.20184137016899606
2020-03-17,225.83359190057925,232.98536682128906,0.053991989927354433,16.602934630524345,258.75996526082355,274.51264517647877,2,0.0,0,0.0,0.05258485040087575,-0.020263948768457676,-0.020060014784204494,-0.0,0.18385485583078687,0.20184137016899606
2020-03-18,217.7325417995453,221.18861389160156,-0.05063302082287502,17.754942781882704,253.45374552408853,270.26749093191967,2,0.0,0,0.0,-0.05195985419747939,-0.07222380296593706,-0.06967733646080365,0.0,0.18385485583078687,0.20184137016899606
2020-03-19,220.49742559079988,221.65866088867188,0.0021250958121228347,12.971752474157654,248.86638895670572,265.97406005859375,2,0.0,0,0.0,0.0021228409899278792,-0.07010096197600918,-0.06770031166459356,0.0,0.18385485583078687,0.20184137016899606
2020-03-20,224.83468197806218,212.1064453125,-0.04309425825219382,13.80480832770516,242.51378122965494,261.2867620558966,2,0.0,0,0.0,-0.044050385851450165,-0.11415134782745934,-0.10787707520215939,-0.0,0.18385485583078687,0.20184137016899606
2020-03-23,211.54097676573525,206.68328857421875,-0.025568090259073584,9.586780934637659,236.50797526041666,256.4935084751674,2,0.0,0,0.0,-0.025900634470627775,-0.1400519822980871,-0.13068695466557934,0.0,0.18385485583078687,0.20184137016899606
2020-03-24,217.31639574094757,225.40943908691406,0.09060311862596904,8.548500796914055,232.44669469197592,253.07736133393786,2,0.0,0,0.0,0.08673086305641328,-0.05332111924167382,-0.05192448169604236,0.0,0.18385485583078687,0.20184137016899606
2020-03-25,227.00396190546724,228.78387451171875,0.014970248976590383,14.388848075688514,230.45071156819662,250.2506793794178,2,0.0,0,0.0,0.014859300711051626,-0.038461818530622194,-0.03773155513842219,0.0,0.18385485583078687,0.20184137016899606
2020-03-26,231.31461037863286,242.14242553710938,0.05838939065920212,11.746763019658971,228.4781239827474,248.11058625720796,2,0.0,0,0.0,0.05674830982581604,0.018286491295193844,0.018454713007623358,0.0,0.18385485583078687,0.20184137016899606
2020-03-27,234.7910798673419,234.9301300048828,-0.029785344374198663,8.047892016830133,226.98434702555338,246.24102056594123,2,0.0,0,0.0,-0.030237937507126708,-0.011951446211932865,-0.011880311348834272,0.0,0.18385485583078687,0.20184137016899606
2020-03-30,237.0437547951948,242.55963134765625,0.03247561878340122,7.250637450355583,228.14240264892578,244.7896234421503,2,0.0,0,0.0,0.0319594318051384,0.020007985593205532,0.020209486972174062,0.0,0.18385485583078687,0.20184137016899606
2020-03-31,241.54919023035686,238.9442138671875,-0.014905272820467164,5.591231272303872,227.37020874023438,242.6030026390439,2,0.0,0,0.0,-0.015017472708645709,0.004990512884559824,0.005002986234824869,-0.0,0.18385485583078687,0.20184137016899606
2020-04-01,229.88704951030172,228.19056701660156,-0.04500484308259145,11.756061378950875,227.9652214050293,240.2926991780599,2,0.0,0,0.0,-0.04604900980493752,-0.0410584969203777,-0.04022701545820917,-0.0,0.18385485583078687,0.20184137016899606
2020-04-02,227.30062499188742,233.45616149902344,0.02307542573413568,6.499739815957838,228.00445429484049,237.67929077148438,2,0.0,0,0.0,0.02281321419696227,-0.018245282723415426,-0.018079845231785296,0.0,0.18385485583078687,0.20184137016899606
2020-04-03,232.46417722860392,230.08169555664062,-0.014454388013215635,6.509017768578303,228.74554443359375,235.36161150251115,2,0.0,0,0.0,-0.014559870368778647,-0.032805153092194075,-0.03227290014680184,0.0,0.18385485583078687,0.20184137016899606
2020-04-06,239.02765980603888,245.53546142578125,0.06716642900145997,16.45614076848716,230.7352778116862,233.99926176525298,2,0.0,0,0.0,0.06500693860184784,0.03220178550965376,0.032725873398276706,0.0,0.18385485583078687,0.20184137016899606
2020-04-07,254.20326525993815,245.7857666015625,0.0010194257657438754,8.400157383290235,233.54188791910806,233.66831388927642,2,0.0,0,0.0,0.001018906504167068,0.03322069201382083,0.03377866076256941,-0.0,0.18385485583078687,0.20184137016899606
2020-04-08,248.40921622954534,254.03634643554688,0.033568175847054516,8.965663381189074,237.48797607421875,233.1074981689453,2,1.0,0,0.0,0.03301706395053244,0.06623775596435327,0.0684807246339798,0.0,0.18385485583078687,0.20184137016899606
2020-04-09,257.3274338231528,257.9022216796875,0.015217803666222496,4.311942842487383,240.19570795694986,233.34782046363466,2,1.0,0,0.0,0.015103174366535695,0.08134093033088896,0.08474065452260282,-0.0,0.18385485583078687,0.20184137016899606
2020-04-13,256.9195281203548,255.54750061035156,-0.009130286098351204,4.654941931191644,242.42601013183594,234.62803649902344,2,1.0,0,0.0,-0.009172222617249396,0.07216870771363956,0.07483666200429862,0.0,0.18385485583078687,0.20184137016899606
2020-04-14,260.47928315904113,263.0842590332031,0.029492592981151144,7.704876644766159,244.1711629231771,235.33630879720053,2,1.0,0,0.0,0.029066052686780527,0.10123476040042009,0.10653638219801054,-0.0,0.18385485583078687,0.20184137016899606
2020-04-15,257.3181535864559,257.4942932128906,-0.02124781558902389,6.8612988140538675,246.05150985717773,237.0717315673828,2,1.0,0,0.0,-0.021476799842091256,0.07975796055832884,0.08302490120652162,0.0,0.18385485583078687,0.20184137016899606
2020-04-16,258.7828518498668,258.73651123046875,0.004824254557560526,2.958445131599632,247.39958318074545,238.2979765392485,1,1.0,0,0.0,0.004812655132303339,0.08457061569063218,0.08824968902211872,0.0,0.18385485583078687,0.20184137016899606
2020-04-17,264.5582712274334,265.7263488769531,0.027015273620421443,3.5424833278393066,249.63142776489258,240.41882106236048,1,1.0,0,0.0,0.026656802910245286,0.11122741860087747,0.11764905213838972,-0.0,0.18385485583078687,0.20184137016899606
2020-04-20,261.9903077495538,261.04473876953125,-0.017618162922901304,4.043091142053527,252.36927541097006,242.29434858049666,1,1.0,0,0.0,-0.017775210077455608,0.09345220852342186,0.09795812904718937,-0.0,0.18385485583078687,0.20184137016899606
2020-04-21,256.5393809849361,253.1186065673828,-0.03036311798318292,4.5807900218686655,254.0078125,244.24730864025298,1,1.0,0,0.0,-0.030833626006847036,0.06261858251657482,0.0646206968343348,0.0,0.18385485583078687,0.20184137016899606
2020-04-22,258.0412321936389,258.73651123046875,0.02219475185673625,2.7915849525948033,256.39571380615234,246.72603352864584,1,1.0,0,0.0,0.02195203317405719,0.08457061569063201,0.0882496890221185,0.0,0.18385485583078687,0.20184137016899606
2020-04-23,260.0249925330218,258.7178649902344,-7.206652105529177e-05,3.8113315735272977,257.49424743652344,248.31214904785156,1,1.0,0,0.0,-7.206911797178819e-05,0.08449854657266022,0.08817126265299113,0.0,0.18385485583078687,0.20184137016899606
2020-04-24,260.24756968011553,262.3241271972656,0.013938976371683287,3.8206122830691243,258.87244415283203,249.90930393763952,1,1.0,0,0.0,0.013842722265022275,0.09834126883768249,0.10333925617145612,0.0,0.18385485583078687,0.20184137016899606
2020-04-27,264.3172068013833,266.10638427734375,0.014418258512812754,2.3836847926583573,259.87828063964844,251.0504448300316,1,1.0,0,0.0,0.01431530386140634,0.11265657269908882,0.11924748679427055,0.0,0.18385485583078687,0.20184137016899606
2020-04-28,269.78679641083886,264.8827819824219,-0.004598169631460647,4.56223228497538,260.45999399820965,252.47676159086683,1,1.0,0,0.0,-0.004608773732229668,0.10804779896685916,0.11410099699040455,0.0,0.18385485583078687,0.20184137016899606
2020-04-29,270.2595983335929,271.8170166015625,0.026178502684258254,3.1438642318674397,261.81578699747723,253.8699704124814,1,1.0,0,0.0,0.025841710840370926,0.13388950980723008,0.14326649293065263,0.0,0.18385485583078687,0.20184137016899606
2020-04-30,270.4264945601798,269.2862548828125,-0.009310534529409775,3.3849039379263672,262.33261998494464,255.31482950846353,1,1.0,0,0.0,-0.009354148479905506,0.12453536132732457,0.13262207077190458,-0.0,0.18385485583078687,0.20184137016899606
